,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,Garage Car Means,Exter Qual Means,Foundation Means,Bsmt Qual Means,Garage Finish Means,Interaction,Overall Qual Projections,Neighborhood Projections,TotRms AbvGrd Projections,Neighborhood * Total Rooms Projections,Neighborhood * Overall Quality Projections,Overall Quality * Total Rooms Projections
942,50.0,9000,5,1919,1950,610.0,819,819,4,1924.1899845121322,0.0,0.0,72000,105669.15044247788,143270.97834803528,129050.19004524886,139988.4611048478,106065.99122807017,1691.1919297417369,96851.37518309931,103458.2294572144,113420.74769950486,11734309740.704197,10020071796.93985,10984955388.992393
943,60.0,10320,3,1915,1950,536.0,808,1344,8,1920.1899845121322,0.0,0.0,82375,105669.15044247788,89801.19230769231,227676.4838012959,139988.4611048478,106065.99122807017,1349.7112051023473,88495.3704106378,62717.87636715207,-5662.424626826105,-355135247.68359685,5550241700.47971,-501098364.7732937
944,0.0,10448,6,1972,1972,689.0,1378,2119,7,1972.0,2.0,583.0,158000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,2096.7191736900404,188518.2941281088,184073.35532430242,178148.1349339342,32792324942.055843,34701194940.17473,33584182499.849422
945,50.0,8635,5,1948,2001,672.0,1072,1285,6,1948.0,1.0,240.0,127000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1804.618791758798,136688.0328456796,126025.36204907854,130333.2482674606,16425294799.939161,17226158827.15311,17814995320.06677
946,83.0,11980,7,1987,1987,1433.0,1433,1433,4,1987.0,2.0,528.0,270000,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,204792.03626943004,2280.565578853907,202630.78499937282,211663.25580802857,193119.56477080972,40876315839.61904,42889491679.903885,39131969008.2464
947,79.0,12327,8,1983,2009,1496.0,1496,2132,5,1983.0,2.0,612.0,316600,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,239800.66404715128,2541.384305352935,286120.5283053255,270759.3277099838,266273.2029844789,72095953427.26157,77469801887.97531,76186229511.47028
948,124.0,11512,6,1959,2006,1019.0,1357,1357,5,1959.0,1.0,312.0,177000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,1974.7888642422377,141155.1706009283,154908.86135602172,160134.26355944623,24806216432.0789,21866186752.3048,22603779291.78765
949,90.0,14684,7,1990,1991,2158.0,2196,2196,7,1990.0,3.0,701.0,271900,309382.74524714827,230802.4849354376,148415.5307068366,202537.58217592593,204792.03626943004,2414.4286158119276,262554.8024195946,241993.82203412644,256989.8840985513,62189964277.1156,63536640130.93261,67473928243.32965
950,0.0,2665,5,1976,1976,264.0,616,1304,4,1976.0,1.0,336.0,115000,126870.46666666666,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,1864.6839397709086,157783.51848514623,121725.64574575445,136881.43005521764,16661980464.073689,19206300675.64161,21597633649.390682
951,50.0,5250,8,1872,1987,684.0,938,2358,8,1877.1899845121322,0.0,0.0,122000,105669.15044247788,143270.97834803528,129050.19004524886,139988.4611048478,106065.99122807017,2400.5300358408813,202893.99459229672,217063.68695497865,255971.425012914,55562101268.42296,44040918527.227425,51935064922.35265
952,70.0,18044,8,1986,1986,279.0,2726,2726,6,1986.0,2.0,691.0,315000,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,239800.66404715128,2622.83576820472,334247.7376720922,323788.7024191299,277844.7935363297,89963005173.03925,108225641267.37646,92868993663.48775
953,79.0,9245,7,2006,2006,939.0,939,1797,8,2006.0,2.0,639.0,213500,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2351.5430844328857,234403.9867540322,229964.16448645233,243774.60829810408,56059424120.28569,53904516966.184456,57141740054.47818
954,60.0,7200,5,1950,1950,0.0,1040,1040,5,1950.0,2.0,625.0,109500,184125.95686619717,143270.97834803528,148415.5307068366,107077.42608695652,140718.148409894,1711.7317496401392,104065.16704150967,121175.47659423125,110856.41709929255,13433079175.535662,12610146213.11322,11536291563.061148
955,50.0,6000,5,1948,1950,789.0,789,789,5,1948.0,1.0,250.0,115000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1681.79705377627,93551.80001225125,99091.29819656232,105248.82367289002,10429242571.407753,9270169311.839151,9846216903.770903
956,34.0,3628,7,2004,2004,1143.0,1143,1143,5,2004.0,2.0,588.0,176400,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2209.6728998833564,170895.55602104258,176690.74474624166,204134.515982849,36068679657.423164,30195663067.181076,34885681611.97538
957,0.0,9156,6,1968,1968,1489.0,1489,1489,7,1968.0,2.0,462.0,185750,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,2000.183014836119,151019.38153332743,162847.09013247202,154192.03350098853,25109723977.244625,24593066836.307953,23285985536.68539
958,73.0,9066,8,1999,2000,1004.0,1004,1852,7,1999.0,3.0,660.0,230000,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2494.72818133785,258552.8337532734,258858.35139450355,276916.7649647286,71682217252.26888,66928560293.749504,71597614295.41975
959,64.0,6410,4,1958,1958,960.0,960,960,5,1963.1899845121322,0.0,0.0,90000,105669.15044247788,143270.97834803528,148415.5307068366,139988.4611048478,106065.99122807017,1555.0293578847604,96018.29670437585,87490.21003404853,81501.74097680606,7130604436.201383,8400660945.777433,7825658347.034152
960,313.0,63887,10,2008,2008,6110.0,4692,5642,12,2008.0,2.0,1418.0,160000,184125.95686619717,374460.3086419753,227676.4838012959,329506.6195652174,239800.66404715128,3377.343657049916,697394.3730368692,380176.7852603705,594204.9455709024,225902925992.95914,265133150799.82855,414395185471.8265
961,54.0,7244,5,1970,1970,768.0,768,768,5,1987.0,2.0,624.0,129500,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,1727.2186228110038,109504.31305860334,135011.2885009837,113757.5352059672,15358551404.85365,14784318402.457132,12456940747.969322
962,72.0,10152,6,1956,1994,1124.0,1124,1124,6,1956.0,1.0,353.0,153000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,239800.66404715128,1923.2603871462115,121139.23168533528,158330.27670443163,151722.44645396143,24022256929.329025,19180008072.501385,18379540592.85231
963,30.0,3000,6,2009,2009,612.0,612,1224,4,2009.0,2.0,528.0,173733,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2087.8654468776303,185079.1151529123,139895.38520314757,167061.43918082322,23371124386.793472,25891714107.374374,30919583339.758835
964,63.0,7500,6,2006,2007,1100.0,1100,1100,6,2011.1899845121322,0.0,0.0,146000,105669.15044247788,143270.97834803528,227676.4838012959,202537.58217592593,106065.99122807017,1977.1243723009222,142062.38519903083,142909.82080290027,161433.26878256164,23070399513.34232,20302110011.626087,22933595213.72695
965,120.0,17360,6,1949,1950,782.0,1019,1556,6,1949.0,2.0,470.0,172500,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,2012.2239670816346,155696.61979485565,173956.64327379788,167761.1690993014,29183169848.202454,27084461348.58984,26119846961.594414
966,0.0,15957,6,1977,1977,1244.0,1356,1356,6,1977.0,2.0,528.0,188000,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,2036.1384000642206,164986.04297901958,181739.18239379747,172072.56212222925,31272326752.499866,29984428557.394947,28389571129.808132
967,80.0,9600,6,1976,1976,1262.0,1262,1262,6,1976.0,2.0,460.0,181500,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,204792.03626943004,2015.8740601205168,157114.47732567973,158315.22601560882,168419.2229897003,26663327352.98762,24873613988.139233,26461098191.623867
968,43.0,10667,7,1996,1996,799.0,827,1661,6,1996.0,2.0,550.0,212000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2326.863892502233,223356.30428113852,224984.00104907138,224485.75797752023,50505704008.315994,50251594996.70438,50140309265.60903
969,81.0,10530,7,1978,1978,945.0,945,1857,8,1978.0,2.0,482.0,188900,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,2202.0090245512324,167464.80912223566,207224.3727557065,206543.47901618978,42800842885.91136,34702790029.0094,34588764288.88871
970,50.0,5000,3,1946,1950,666.0,666,666,4,1951.1899845121322,0.0,0.0,64500,105669.15044247788,89801.19230769231,148415.5307068366,107077.42608695652,106065.99122807017,1190.7547051225129,32505.60676465553,43021.428219165726,45748.47412453167,1968164695.6848998,1398437628.1460557,1487081909.9750452
971,0.0,17082,6,1978,1992,1117.0,1117,1981,8,1978.0,2.0,522.0,230000,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,2143.0768496056608,206525.66523024204,224549.3644351002,191870.49129687372,43084396874.563416,46375206866.98712,39626180853.14021
972,74.0,16287,5,1925,1950,901.0,901,1351,7,1975.0,2.0,576.0,122000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1817.234312590398,141118.73096838722,129603.62056664663,108792.07435556386,14099846725.436905,18289498463.27354,15352599472.475595
973,65.0,11050,5,1956,1956,1005.0,1005,1005,6,1956.0,1.0,319.0,133500,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1742.7226756775106,114949.49275803535,126619.00270835128,119174.36010927112,15089738625.441832,14554790134.853285,13699032244.324158
974,60.0,10440,6,1920,1950,1510.0,1584,2792,8,1920.0,2.0,520.0,256000,184125.95686619717,230802.4849354376,129050.19004524886,202537.58217592593,140718.148409894,2329.8624890481847,279081.4666063295,205464.3593731506,238376.55349831117,48977885854.11007,57341294749.18881,66526478154.87084
975,41.0,2665,5,1976,1976,550.0,925,1475,6,1976.0,1.0,336.0,129500,126870.46666666666,143270.97834803528,227676.4838012959,202537.58217592593,140718.148409894,1896.6890798482746,169024.0463991881,125729.25356935804,146932.06112566128,18473658370.736683,21251267189.04246,24835051517.232117
976,80.0,10389,8,2003,2003,1978.0,1978,1978,8,2003.0,3.0,850.0,318000,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2516.5390860503944,271440.23860552674,263259.7058023316,284855.46621155995,74990966231.04129,71459277358.20567,77321235716.5544
977,70.0,9658,8,2006,2006,1598.0,1606,1606,6,2006.0,3.0,871.0,255900,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2447.503999171759,230649.49079653012,251418.93326774257,246235.25605506246,61908205410.273254,57989648934.811615,56794036425.253365
978,63.0,7500,6,2004,2004,1158.0,1158,1158,5,2009.1899845121322,0.0,0.0,143500,105669.15044247788,143270.97834803528,227676.4838012959,202537.58217592593,106065.99122807017,1991.6165743156084,147691.79725671347,146193.4508695502,163286.55736653772,23871425302.022923,21591573506.08491,24116085125.3254
979,79.0,14122,8,2005,2006,1822.0,1822,1822,8,2005.0,3.0,678.0,259000,309382.74524714827,230802.4849354376,227676.4838012959,329506.6195652174,204792.03626943004,2588.465799707197,313939.56134357833,304717.9756750471,302763.84626289445,92257586340.82037,95663027616.92746,95049549086.46767
980,0.0,21000,6,1953,1953,1809.0,2259,2259,7,1953.0,2.0,450.0,217000,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,2180.1292618381503,220918.46047118813,219178.74654929616,198846.91304909316,43583017157.29712,48420631255.67525,43928953900.25387
981,70.0,8737,6,1923,1950,1065.0,915,1635,6,1950.0,2.0,440.0,210000,184125.95686619717,143270.97834803528,129050.19004524886,202537.58217592593,140718.148409894,2088.91964562382,185488.6125589642,164467.24157212986,181588.18367231174,29865307670.678383,30506800450.614365,33682540246.47946
982,0.0,8750,5,1970,1970,1002.0,1002,1002,5,1973.0,2.0,902.0,148500,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1741.969862796182,114685.09728324073,126486.77185556502,116520.84894559375,14738346036.998072,14506147735.29855,13363204896.851217
983,73.0,8499,6,2006,2007,616.0,616,1412,6,2007.0,2.0,432.0,156932,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,2047.5536884376575,169420.24572793435,163057.86150465248,174130.5575881382,28393356342.93455,27625302963.98971,29501241855.3246
984,72.0,11072,5,1965,1965,1728.0,1728,1728,10,1987.0,2.0,576.0,145000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1879.2321816657927,162893.0077335725,150596.76509521122,106652.81305987411,16061568635.121336,24531160021.305244,17372997502.569336
985,64.0,6762,7,2007,2007,1282.0,1290,1290,6,2007.0,2.0,662.0,200000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2247.603622288857,187875.30877311568,208989.59163474545,210196.38819642778,43928857332.26987,39263984058.745155,39490711335.39756
986,105.0,15431,10,2005,2006,1994.0,2046,2046,7,2005.0,3.0,878.0,450000,309382.74524714827,374460.3086419753,227676.4838012959,329506.6195652174,239800.66404715128,2980.875085981992,366552.9621542346,453091.7841163083,397557.41088674666,180129996587.3363,166082135595.5798,145725846586.90512
987,34.0,3230,6,1999,1999,729.0,742,1471,6,1999.0,2.0,440.0,172500,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,140718.148409894,2059.1011413886863,173905.78704264754,131206.31949857745,176212.38023147272,23120177860.25542,22817538257.369183,30644352670.81253
988,90.0,10800,6,1974,1997,1522.0,1548,2614,9,1974.0,2.0,624.0,240000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,2154.165641794701,210833.04242460226,196704.62199991883,195762.19211960188,38507328002.76178,41471833915.224236,41273138556.285164
989,102.0,11143,8,2004,2005,1580.0,1580,2466,8,2004.0,2.0,610.0,340000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2589.6152353508887,314618.7281496826,291462.989746008,303050.03381832753,88327868899.31857,91699715136.59302,95345216205.6405
990,73.0,8925,8,2007,2007,1466.0,1466,1466,7,2007.0,3.0,610.0,201000,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2417.283839078563,212793.31091982222,258396.22193305212,257698.4270839079,66588299956.571915,54984987594.30734,54836501518.01515
991,120.0,10356,5,1975,1975,969.0,969,969,5,1975.0,2.0,440.0,122000,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1733.5370441867947,111723.40635660404,105252.98697454133,114941.14964231399,12097899326.141281,11759222234.003033,12841616768.583479
992,93.0,12299,7,1978,1985,1529.0,1664,1664,7,1978.0,2.0,663.0,213000,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,239800.66404715128,2237.5649534874015,183381.48151650783,215042.37158330687,213099.96880929713,45825522677.07998,39434788689.770195,39078587991.37052
993,90.0,9900,6,1967,1967,1680.0,1691,1691,5,1967.0,2.0,550.0,175000,184125.95686619717,230802.4849354376,148415.5307068366,139988.4611048478,140718.148409894,2116.715486430312,196285.74616439725,192310.47734744567,186721.0308756281,35908410578.499176,37747805541.37479,36650676870.00812
994,64.0,6762,7,2007,2007,1208.0,1208,1208,6,2007.0,2.0,628.0,195400,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2227.012786457375,178657.7858997209,204834.44230727933,206484.18703302374,42295073296.18137,36595267938.62264,36890007678.623886
995,75.0,11625,5,1967,1967,1052.0,1052,1052,6,1984.0,1.0,668.0,113500,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,239800.66404715128,1754.232332099652,118991.80014932863,131540.92684434474,121249.36863783843,15949254329.912891,15652291678.519726,14427680641.185946
996,65.0,6435,6,1939,1950,972.0,972,1577,6,1939.0,1.0,312.0,140200,126870.46666666666,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,2015.8915228054907,157121.2606046633,154592.70809461293,168422.37123487145,26036870472.915016,24289801176.11432,26462735282.44958
997,65.0,8450,5,1968,1968,882.0,909,909,5,1968.0,1.0,294.0,116000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1717.4422169663621,106070.74074709164,125638.20070727638,111926.14498915776,14062199468.53952,13326537015.152578,11872089107.966343
998,88.0,11577,9,2005,2006,1838.0,1838,1838,9,2005.0,3.0,682.0,359900,309382.74524714827,374460.3086419753,227676.4838012959,202537.58217592593,239800.66404715128,2714.0625938584076,300100.93640846683,334938.84618145874,346001.1290668246,115889218947.12422,100515461378.6272,103835262831.34087
999,50.0,8340,6,1977,1977,675.0,686,1388,6,1977.0,1.0,317.0,157500,126870.46666666666,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,2042.7178344056956,167541.7861971376,167644.44903356634,173258.72979491894,29045864296.72473,28087450437.118706,29028077064.087944
